_id,enlace,nombre,puntuacion,tipo_cocina,ubicacion
El Malecón,null,El Malecón,"4,5 ","[""Española"",""Fusión""]","Calle Antracita 4, 28045 Madrid España"
Jaleo&fusion,http://www.jaleofusion.com/,Jaleo&fusion,"4,0 ","[""€€€€"",""Mediterránea"",""Española"",""Fusión""]","Calle de Alcala 222 Local G3, PUENTE DE VENTAS, 28017 Madrid España"
La Tabernita,http://www.latabernita.es/,La Tabernita,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española"",""Opciones vegetarianas""]","Calle Arturo Soria 243, 28033 Madrid España"
D.O.C,https://www.facebook.com/docwinebaritaliano/,D.O.C,"5,0 ","[""Italiana"",""Bar"",""Mediterránea"",""Tienda gourmet""]","Calle el Espanoleto 2, 28010 Madrid España"
Show Sushi,https://www.showsushimadrid.es/index,Show Sushi,"4,0 ","[""€€ - €€€"",""Japonesa"",""Sushi"",""Asiática""]","Calle del Maestro Alonso 3, 28028 Madrid España"
Restaurante Figon De Anton,http://elfigondeanton.es/,Restaurante Figon De Anton,"4,0 ","[""€€ - €€€"",""Española""]","Calle de Lérida, 90, 28020 Madrid España"
Golden Bar Restaurant,null,Golden Bar Restaurant,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Calle Grafal 2, 28005 Madrid España"
La Libanesa,null,La Libanesa,"3,5 ","[""€"",""Libanesa"",""De Oriente Medio"",""Opciones vegetarianas""]","Calle Jacometrezo 15 Jacometrezo 15, 28013 Madrid España"
Sanabria Restaurante,https://www.restaurantesanabria.com/,Sanabria Restaurante,"3,5 ","[""€€ - €€€"",""Española"",""Opciones vegetarianas""]","Calle del Doctor Mata, 3 BAJO, 28012 Madrid España"
Croquetas Ricas Prosperidad,http://www.croquetasricas.com/,Croquetas Ricas Prosperidad,"5,0 ","[""€€ - €€€"",""Española""]","Calle de Lopez de Hoyos 81 Local 23, 28002 Madrid España"
Restaurante La Tuna,No hay link,Restaurante La Tuna,"4,5 ","[""€"",""Mediterránea"",""Española""]","Calle Fernando El Catolico 68, 28015 Madrid España"
Tatemado,http://www.tatemado.es/,Tatemado,"5,0 ","[""Mexicana""]","Plaza de la Cebada 9, 28005 Madrid España"
Urban Luchana,http://urban-luchana.negocio.site/,Urban Luchana,"4,5 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Calle Luchana 37, Local Derecho, 28010 Madrid España"
Casa Mùi,null,Casa Mùi,"4,5 ","[""Asiática"",""Tailandesa"",""Fusión"",""Vietnamita""]","Puerto Rico 15, 28016 Madrid España"
We Bar,null,We Bar,"4,5 ","[""€€ - €€€"",""Española""]","Calle Ayala 44, 28001 Madrid España"
Doña Tecla,null,Doña Tecla,"3,5 ","[""€€ - €€€"",""Mediterránea"",""Europea"",""Española""]","Calle Pintor Juan Gris 2 Castellana 121, 28020 Madrid España"
Tía Mia Gastronomía Mediterránea,http://tiamiagastronomia.com/?utm_source=tripadvisor&utm_campaign=T%C3%ADaM%C3%ADaGastronom%C3%ADaMediterr%C3%A1nea&utm_medium=tr-activation&utm_term=microsite,Tía Mia Gastronomía Mediterránea,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española"",""Opciones vegetarianas""]","C/ Playa América, 2, esquina con c/ Alcañiz, 28042 Madrid España"
Chantilly,null,Chantilly,"4,5 ","[""€€ - €€€"",""Francesa"",""Española""]","Calle Claudio Coello 68 semiesquina Don Ramón de la Cruz, 28001 Madrid España"
Choibap Korean Bar,No hay link,Choibap Korean Bar,"4,5 ","[""€"",""Española"",""Asiática"",""Coreana""]","Calle de Juan de Austria, 14, 28010 Madrid España"
Inti De Oro Callao Gran Vía,null,Inti De Oro Callao Gran Vía,"4,5 ","[""Peruana"",""Sudamericana""]","Calle Navas De Tolosa, 9, 28013 Madrid España"
Taberna Pulpería Saudade,https://www.facebook.com/tabernapulperiasaudade/,Taberna Pulpería Saudade,"4,0 ","[""Española""]","Calle Cardenal Cisneros 66, 28010 Madrid España"
ZARITO,http://www.facebook.com/Zarito-138933496682505/?view_public_for=138933496682505,ZARITO,"4,0 ","[""€€ - €€€"",""Restaurante de carne"",""Barbacoa"",""Europea""]","Calle Cava Baja 28, 28005 Madrid España"
Kaskais Wine Bar,null,Kaskais Wine Bar,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Cuesta De Santo Domingo 12, 28013 Madrid España"
Bar Mentrida,null,Bar Mentrida,"3,5 ","[""€"",""Bar"",""Española"",""Pub""]","Plaza Olavide 3, 28010 Madrid España"
Monzú Ristorante,https://monzu.me/,Monzú Ristorante,"4,5 ","[""€€ - €€€"",""Italiana"",""Napolitana"",""De Campania""]","Calle de la Bolsa 10, 28012 Madrid España"
Restaurante Las Moreras,http://www.restaurantelasmoreras.com/,Restaurante Las Moreras,"3,5 ","[""€€ - €€€"",""Restaurante de carne"",""Mediterránea"",""Española""]","Avenida Aragón, 359 Cno. la Muñoza (Junto al Aeropuerto Barajas - A2, Puente de San Fernando), 28042 Madrid España"
Meson Os Piñeiros,http://www.xn--restaurante-ospieiros-j5a36i.es/,Meson Os Piñeiros,"4,0 ","[""€"",""Mediterránea"",""Española""]","Calle Dulcinea, 35, 28020 Madrid España"
Nebraska,No hay link,Nebraska,"4,0 ","[""€"",""Española"",""Opciones vegetarianas""]","Calle Princesa, 3, 28020 Madrid España"
Bomboneria Santa,null,Bomboneria Santa,"4,5 ","[""€€€€""]","Calle Serrano 56, 28001 Madrid España"
Skinazo bar,No hay link,Skinazo bar,"4,5 ","[""€"",""Bar"",""Española"",""Pub""]","Plaza Campillo del Mundo Nuevo 1 Local 3, 28005 Madrid España"
El Gran Escenario,http://elgranescenario.com/,El Gran Escenario,"3,5 ","[""€€ - €€€"",""Internacional"",""Mediterránea"",""Española""]","Avenida de Luis Aragones 4 Local 4, 28022 Madrid España"
Asador de Pollos Navarro,null,Asador de Pollos Navarro,"4,5 ","[""€"",""Restaurante de carne"",""Española""]","Calle López Silva, 7, 28005 Madrid España"
Casa Baranda,null,Casa Baranda,"3,5 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Calle de Colon 11 Local, 28004 Madrid España"
ABACO TABERNA,http://abacotaberna.com/,ABACO TABERNA,"3,5 ","[""€€ - €€€"",""Española"",""Opciones vegetarianas""]","Calle de Toledo 4 y Calle Cuchilleros 3 Calle Cuchillero 3 Local, 28005 Madrid España"
Tapilla Sixtina,null,Tapilla Sixtina,"3,5 ","[""€€ - €€€"",""Mediterránea"",""Española"",""Opciones vegetarianas""]","Calle Ayala 84, 28001 Madrid España"
Montanera Selecta,https://www.facebook.com/montaneraselectaMadrid,Montanera Selecta,"4,5 ","[""€€ - €€€"",""Mediterránea"",""Española"",""Vinoteca""]","Calle Lope de Vega 1, 28014 Madrid España"
Don Jamon,http://www.facebook.com/pages/Bar-De-Tapas-Don-Jamon/309890809091203,Don Jamon,"3,5 ","[""€€ - €€€"",""Bar"",""Mediterránea"",""Española""]","Calle Gran Via 60, 28015 Madrid España"
Beerhouse Madrid,http://beerhouse.es/,Beerhouse Madrid,"4,5 ","[""€€ - €€€"",""Pub con cerveza artesanal"",""Bar"",""Pub""]","Calle del Cardenal Cisneros nr. 16, 28010 Madrid España"
Mama Pizza,null,Mama Pizza,"4,5 ","[""€"",""Italiana"",""Pizza""]","Calle Parvillas Altas 6, 28021 Madrid España"
Zuara,null,Zuara,"4,5 ",[],"C/ Pensamiento 28, 28020 Madrid España"
De Elisa Sushi,null,De Elisa Sushi,"4,0 ","[""€"",""China"",""Japonesa"",""Sushi""]","Calle de San Bernardo 63, 28015 Madrid España"
Meson El Bodegon,No hay link,Meson El Bodegon,"4,5 ","[""€"",""Española""]","Calle de Pedro Unanue 17, 28045 Madrid España"
Cerveceria Olivares,No hay link,Cerveceria Olivares,"4,5 ","[""€"",""Española""]","Calle de La Virgen de Nuria 25, 28027 Madrid España"
La Jamboteca de Vallecas,null,La Jamboteca de Vallecas,"4,0 ","[""€"",""Fusión""]","Plaza del Puerto Rubio 5, 28053 Madrid España"
Mozzico,http://www.facebook.com/MozzicoPizzerias,Mozzico,"4,5 ","[""€"",""Pizza"",""Comida rápida"",""Opciones vegetarianas""]","Calle Huertas, 17 28012, 28014 Madrid España"
Restaurante Mazal,No hay link,Restaurante Mazal,"4,5 ","[""Europea"",""Española""]","Avda Monasterio Del Escorial - Montecarmelo, Madrid España"
La Conserva,http://www.barlaconserva.com/,La Conserva,"4,5 ","[""€€ - €€€"",""Bar"",""Mediterránea"",""Tienda gourmet""]","Paseo Marques de Zafra 33, 28028 Madrid España"
Casa Heliberto,http://casa-heliberto.eltenedor.rest/,Casa Heliberto,"3,5 ","[""€€ - €€€"",""Mediterránea"",""Europea"",""Española""]","Calle de Raimundo Fernández Villaverde, 30, 28003 Madrid España"
Taberna Calatrava,No hay link,Taberna Calatrava,"4,0 ","[""€€ - €€€"",""Española"",""Opciones vegetarianas""]","Calle Calatrava 22, 28005 Madrid España"
Tapas y Fotos,https://www.facebook.com/Tapas-y-Fotos-237035443013942/,Tapas y Fotos,"4,5 ","[""€"",""Española""]","Calle del Dr. Piga 7, 28012 Madrid España"
La Parrilla Usera III,http://www.laparrillausera.com/,La Parrilla Usera III,"3,5 ","[""€€ - €€€"",""Restaurante de carne"",""Española""]","Calle Vivero de La Pilarica 29, 28026 Madrid España"
La Canción del Pirata,null,La Canción del Pirata,"4,0 ","[""€€ - €€€"",""Española""]","Av de la Gran Vía de Hortaleza, 57C 28043 Madrid, 28043 Madrid España"
Los Remos,null,Los Remos,"4,0 ","[""€€€€"",""Marisco"",""Española""]","Calle Sopelana 13, 28023 Madrid España"
Cerveceria Casa Valiño,No hay link,Cerveceria Casa Valiño,"3,5 ","[""€"",""Europea"",""Española""]","Calle Trujillos 9, 28013 Madrid España"
Naked&Sated (Preciados),null,Naked&Sated (Preciados),"3,5 ","[""Saludable""]","Calle del Maestro Victoria, 5, 28013 Madrid España"
Los Caracoles,No hay link,Los Caracoles,"3,5 ","[""€"",""Española""]","Calle de Toledo, 106, 28005 Madrid España"
Los 60 Gastro Bar,http://www.facebook.com/Los-60-Gastro-Bar-153124551954293/,Los 60 Gastro Bar,"4,0 ","[""€€ - €€€"",""Española""]","Paseo de Extremadura 8, 28011 Madrid España"
Casa Guanchao,https://www.chinoguanchao.es/index,Casa Guanchao,"4,5 ","[""€"",""China"",""Sushi"",""Asiática""]","Calle Castor 1, 28022 Madrid España"
Ene 50,null,Ene 50,"4,5 ","[""€€ - €€€"",""Japonesa"",""Peruana"",""Pizza""]","50 Narvaez Zona Retiro, esquina Menorca, 28009 Madrid España"
Toro Tapas,http://www.facebook.com/ToroTapas2014,Toro Tapas,"3,5 ","[""€€ - €€€"",""Bar"",""Europea"",""Española""]","Calle Carlos III Nº 1, 28013 Madrid España"
Meson Ronda De Atocha,No hay link,Meson Ronda De Atocha,"4,0 ","[""€€ - €€€"",""Bar"",""Mediterránea"",""Europea""]","Ronda Atocha 5, 28012 Madrid España"
Restaurante Castelnuovo,https://www.facebook.com/castelnuovo-restaurante-101811725181001,Restaurante Castelnuovo,"4,0 ","[""€€ - €€€"",""Italiana""]","Calle Poeta Joan Maragall 52, 28020 Madrid España"
ALL U CAN EAT - Tetuán Madrid,http://www.allucaneat.es/,ALL U CAN EAT - Tetuán Madrid,"3,5 ","[""€"",""Mediterránea"",""Europea"",""Española""]","c/ Tetuán, 20, 28013 Madrid España"
La Cocina de Frente,null,La Cocina de Frente,"3,5 ","[""€€ - €€€"",""Española""]","Calle Ibiza 40, 28009 Madrid España"
Juan sin Prisa,http://www.juansinprisa.com/,Juan sin Prisa,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Calle Puerto Rico 15, 28016 Madrid España"
Lion,http://www.lionmadrid.com/,Lion,"4,0 ","[""€€ - €€€"",""Fusión""]","LION Paseo Castellana 95, 28046 Madrid España"
Tan-go,No hay link,Tan-go,"4,0 ","[""€€ - €€€"",""Argentina"",""Sudamericana""]","calle Martires de Alcala nº 3, Madrid España"
Restaurante Ibiza 74,No hay link,Restaurante Ibiza 74,"4,0 ","[""€"",""Española""]","Calle Ibiza 74, 28009 Madrid España"
Restaurante Soria,null,Restaurante Soria,"4,0 ","[""€"",""Española""]","Calle Ancora 28, 28045 Madrid España"
La Encina de Zurbano,https://www.facebook.com/laencinadezurbano/?rf=138216909566088,La Encina de Zurbano,"4,0 ","[""€"",""Restaurante de carne"",""Bar"",""Café""]","Calle Zurbano, 18, 28010 Madrid España"
El rincon dela Rodriguez,http://www.elrincondelarodriguez.es/,El rincon dela Rodriguez,"5,0 ","[""€€ - €€€""]","Calle Corazon de Maria No 6, 28002 Madrid España"
Bar Marisquería Reyes,http://www.marisqueriareyes.com/,Bar Marisquería Reyes,"4,0 ","[""€€ - €€€"",""Bar"",""Café"",""Marisco""]","Calle Emilia 32, 28029 Madrid España"
Antonia Pizza,http://antoniapizza.es/,Antonia Pizza,"4,5 ","[""Italiana""]","Calle Infantas 14, 28004 Madrid España"
La Estupenda,http://www.laestupenda.com/,La Estupenda,"4,0 ","[""€€ - €€€"",""Europea"",""Española"",""Opciones vegetarianas""]","Calle Isabel Colbrand 18, 28050 Madrid España"
Restaurante Lara,null,Restaurante Lara,"4,0 ","[""€€ - €€€"",""Española""]","Corredera Baja De San Pablo Nº 11, 28004 Madrid España"
Zzapi Restaurant,No hay link,Zzapi Restaurant,"4,5 ",[],"Calle de Nicolas Salmeron 47, 28017 Madrid España"
La Florería,null,La Florería,"4,0 ","[""€€ - €€€"",""Café"",""Fusión""]","Ponzano 42, Madrid España"
Cervecería Los Morales,No hay link,Cervecería Los Morales,"4,5 ","[""€€ - €€€"",""Marisco"",""Mediterránea"",""Española""]","Calle Francos Rodríguez 66, 28039 Madrid España"
Napoli Gang,http://napoligang.es/,Napoli Gang,"4,5 ","[""Italiana""]","Calle Santa Clara 10, 28013 Madrid España"
La Cantina Del Hipodromo,null,La Cantina Del Hipodromo,"4,0 ","[""€€ - €€€"",""Española""]","Ctra. de la Coruña Km.8 El Hipódromo De La Zarzuela, 28023 Madrid España"
La Tragona Bar de Tapas,http://tragonabar.wordpress.com/,La Tragona Bar de Tapas,"4,5 ","[""€"",""Bar"",""Café"",""Mediterránea""]","Calle Juanelo 11 Esquina Travesia de la Encomienda, 28012 Madrid España"
Green Tea Zurbano,http://www.greenteazurbano.es/,Green Tea Zurbano,"3,5 ","[""€€ - €€€"",""Japonesa"",""Asiática""]","Calle Zurbano 79, 28003 Madrid España"
Restaurante Visconti de Madrid,No hay link,Restaurante Visconti de Madrid,"4,0 ","[""€€ - €€€"",""Española""]","Calle de Guadalajara 11, 28042 Madrid España"
La Lanzada Cocina Gallega,http://www.grupojotacinco.com/,La Lanzada Cocina Gallega,"3,5 ","[""€€ - €€€"",""Española""]","Calle de Arturo Soria, 2 28027, Madrid España"
360º Rooftop Bar,http://www.riu360rooftopbar.com/,360º Rooftop Bar,"3,5 ","[""Internacional"",""Española""]","C/ Gran Vía, 84 Planta 27, 28013 Madrid España"
Paellitas Tradición,http://www.paellitas.es/,Paellitas Tradición,"3,5 ","[""Mediterránea"",""Española""]","Calle San Germán 11, 28020 Madrid España"
Pinchos Udaberri (Juan Bravo),null,Pinchos Udaberri (Juan Bravo),"3,5 ","[""€€ - €€€"",""Mediterránea"",""Europea"",""Española""]","Calle Bolivia 30 Calle Juan Bravo, 41, 91 434 75 00, 28016 Madrid España"
Cafe Bar Capri,https://www.canva.com/design/DAElaFpTyM0/kIQ7QVXBtQU_9Obd4_v56A/view?website#2,Cafe Bar Capri,"4,5 ","[""€"",""Europea"",""Española"",""Restaurantes de cerveza""]","Calle Nieremberg No 3, 28002 Madrid España"
Los Claveles Tavern & Music,null,Los Claveles Tavern & Music,"4,0 ","[""€"",""Mediterránea"",""Española""]","Calle General Oraa 16 Bajo Calle General Oraá 16 Bajo, 28006 Madrid España"
La Panera de Arman,No hay link,La Panera de Arman,"4,5 ","[""€€ - €€€"",""Española""]","Calle de Juan Duque 9, 28005 Madrid España"
El 2D,https://www.facebook.com/El2dbar,El 2D,"4,0 ","[""€"",""Opciones vegetarianas""]","Calle Velarde 24 Esquina Plaza Del 2 De Mayo, 28004 Madrid España"
Oh Delice Bistrot Ostrería,null,Oh Delice Bistrot Ostrería,"4,5 ",[],"Calle Ayala, 28, 28001 Madrid España"
Pasteleria Evelia,null,Pasteleria Evelia,"4,0 ","[""€€ - €€€"",""Café"",""Venezolana""]","Calle de Santa Engracia 154, 28003 Madrid España"
Casa Hernandez,No hay link,Casa Hernandez,"4,5 ","[""€"",""Española""]","Calle Walia 4, 28007 Madrid España"
Comediante,null,Comediante,"4,5 ","[""Restaurante de carne"",""Mediterránea"",""Española"",""Contemporánea""]","Avenida General, 47 Madrid Barajas, 28042 Madrid España"
Allora,No hay link,Allora,"5,0 ","[""Italiana"",""Del norte de Italia"",""Del centro de Italia"",""Del sur de Italia""]","Calle de Diego de Leon 42, 28006 Madrid España"
Zen Bamboo,http://www.zenvintage.es/index.html,Zen Bamboo,"3,5 ","[""€€ - €€€"",""China"",""Japonesa"",""Sushi""]","Calle Dr. Esquerdo, 70, 28009 Madrid España"
Taberna Balkanica,null,Taberna Balkanica,"4,0 ","[""€€ - €€€""]","Calle Urquiza 15, 28017 Madrid España"
Fun Fun - Natural Wine,No hay link,Fun Fun - Natural Wine,"5,0 ","[""Mexicana"",""Fusión"",""Vinoteca"",""Street food / Comida en la calle""]","Calle De Don Pedro 20, 28005 Madrid España"
Café de la Rivière - Cuesta de San Vicente,http://www.cafedelariviere.com/,Café de la Rivière - Cuesta de San Vicente,"4,5 ",[],"Cuesta de San Vicente 24, 28008 Madrid España"
"Tony Roma's","https://locations.tonyromas.com/es/espana/madrid/madrid/calle-prado,-4","Tony Roma's","3,5 ","[""€€ - €€€"",""Americana""]","Calle Prado, 4, 28014 Madrid España"
El Balcón de Malasaña,http://www.elbalcon.es/,El Balcón de Malasaña,"3,5 ","[""€€ - €€€"",""Bar"",""Mediterránea"",""Europea""]","Plaza Juan Pujol 1, 28004 Madrid España"
Capri 8 Sabor Brasil,null,Capri 8 Sabor Brasil,"4,5 ",[],"Calle Edgar Neville, 8, 28003 Madrid España"
La Pianola Bar Lavapies,http://www.facebook.com/lapianolabar/,La Pianola Bar Lavapies,"4,5 ","[""€"",""Española""]","Calle de la Fe, 6, 28012 Madrid España"
La Taguara,https://www.instagram.com/lataguaramadrid/,La Taguara,"4,5 ",[],"Calle de Méndez Álvaro, 32, 28045 Madrid España"
El 2 de Fortuny,http://www.el2defortuny.com/,El 2 de Fortuny,"4,0 ","[""€€ - €€€"",""Mediterránea"",""Española""]","Calle Fortuny 2, 28010 Madrid España"
El Rincón De Pardiñas,http://www.elrincondepardinas.com/,El Rincón De Pardiñas,"4,0 ","[""€€ - €€€"",""Española"",""Opciones vegetarianas""]","Calle General Oraa 61 Junto a Av. de América, 28006 Madrid España"
1-2-3 Wok,http://www.principepio.es/restaurantes/1-2-3-wok,1-2-3 Wok,"3,5 ","[""€"",""China"",""Asiática""]","Central Comercio Pricipe Pio Paseo de la Florida, 2 28008 Madrid, Madrid España"
Piccolo Grande Amore,null,Piccolo Grande Amore,"4,5 ","[""€"",""Italiana"",""Pizza"",""Mediterránea""]","Calle Colombia 32, 28016 Madrid España"
Horno La Gloria,http://hornolagloria.es/,Horno La Gloria,"4,5 ","[""€€ - €€€"",""Café""]","Avenida del Marques de Corbera 56 Metro La Elipa, 28017 Madrid España"
Antuanet,No hay link,Antuanet,"5,0 ","[""Libanesa"",""Mediterránea""]","C. De Augusto Figueroa, 21 Local, 28004 Madrid España"
Latigazo,http://latigazo.world/,Latigazo,"4,0 ","[""€€ - €€€"",""Japonesa"",""Peruana"",""Fusión""]","Calle De Las Infantas 28, Bajo, 28004 Madrid España"
La Parrilla de Usera,http://www.laparrillausera.com/,La Parrilla de Usera,"3,5 ","[""€€ - €€€"",""Restaurante de carne"",""Española""]","Calle de Antonio López, 160, 28026 Madrid España"
